2015-09-26 18:44:44.456,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-87,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:44.458,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.17617521810206,8.0,0.0,0,-1794,waldheim.freifunk.net,6a:74:52:36:0b:9c,-92,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.400,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,62:e5:28:60:4a:c0,-54,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.404,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,32:b7:c3:ed:86:14,-55,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.409,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,62:e5:28:60:53:36,-78,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.414,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-83,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.417,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-91,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:46.420,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,298.0075034563714,12.0,0.0,0,-762,waldheim.freifunk.net,6a:74:52:36:0b:9c,-94,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:47.577,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,62:e5:28:60:4a:c0,-52,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:47.583,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,32:b7:c3:ed:86:14,-60,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:47.587,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,62:e5:28:60:53:36,-80,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:47.593,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,ea:96:f7:87:ab:aa,-83,6,'(.*)(F|f)reifunk(.*)'
2015-09-26 18:44:47.599,1,GT-P3110,76a3269d-bdea-4998-8157-fa5df1314f67,51.0762568,13.0116805,297.9629895244278,12.0,0.0,0,-922,waldheim.freifunk.net,fa:1c:68:cb:03:1a,-89,6,'(.*)(F|f)reifunk(.*)'
